...1,StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q31,Q32_1,Q32_2,Q34,Q35,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.1_5,Q2.1_6,Q2.1_7,Q2.1_8,Q2.1_9,Q2.1_10,Q2.1_DO,Q3.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.2_DO,Q3.2,Q4,Q5,Q5_3_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q10,Q11,Q12,FL_35_DO,ill_honest,undoc_honest,honest,ill_hardworking,undoc_hardworking,hardworking,ill_unlawful,undoc_unlawful,unlawful,ill_violent,undoc_violent,violent,ill_intelligent,undoc_intelligent,intelligent,ill_uneducated,undoc_uneducated,uneducated,ill_lazy,undoc_lazy,lazy,ill_immoral,undoc_immoral,immoral,ill_loyal,undoc_loyal,loyal,ill_responsible,undoc_responsible,responsible,ID,Treatment,Response,Hispanic/Latino,Not Hispanic/Latino,Latin America,Europe,Middle East,Asia,Third-world/poor country,Construction,Food,Gardener,Maid,Unemployed,Job Americans Don't Want,Hardworking,Honest,Loyal,Intelligent,Responsible,Immoral,Lazy,Uneducated,Unlawful,Violent,Family-oriented,Religious/church-going,Poor/low socio-economic status,Stealing American's Jobs,Seeking welfare,Better life,Fleeing/escaping hardship,"No ""typical"" unauthorized immigrant",Criticize US immigration process,"Risk-taking, brave",Contributions to U.S.,Are trying or should try to become legal,Nobody illegal on stolen land,US doesn't treat well,American dream,Unfair/disrespectful to legal immigrants and citizens,Anti-unauthorized immigration = racism,Respondent talks about their connection/experience,Opposition to terminology
NA,12/6/20 23:23,12/6/20 23:26,100,164,TRUE,12/6/20 23:26,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,3,5 (very well),3,1 (not well at all),3,3,3,1 (not well at all),3,5 (very well),Hardworking|Responsible|Immoral|Intelligent|Unlawful|Lazy|Honest|Loyal|Violent|Uneducated,"Illegal immigrants do not come illegally for the wrong reason. They understand their risks, and are willing to make the risk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,White,No,Independent,NA,Neither,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C5,3,NA,3,5,NA,5,3,NA,3,1,NA,1,3,NA,3,3,NA,3,3,NA,3,1,NA,1,3,NA,3,5,NA,5,U2SgT,T5,"Illegal immigrants do not come illegally for the wrong reason. They understand their risks, and are willing to make the risk.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:24,12/6/20 23:28,100,198,TRUE,12/6/20 23:28,anonymous,EN,NA,Yes,Yes,NA,10/14/99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Lazy|Immoral|Violent|Hardworking|Uneducated|Unlawful|Intelligent|Loyal|Responsible|Honest,Usually families or young parents who are trying to find a better life for them and their family. Usually these immigrants are from 3rd world countries and have to leave due to displacement or high levels of corruption and crime in their country. They probably don't want to leave but have limited choices.,21,Female,NA,Other,Yes,Democrat,NA,NA,Liberal,NA,I am an immigrant to the USA and a naturalized citizen.,C2,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,5,5,j46o0,T2,Usually families or young parents who are trying to find a better life for them and their family. Usually these immigrants are from 3rd world countries and have to leave due to displacement or high levels of corruption and crime in their country. They probably don't want to leave but have limited choices.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:07,12/6/20 23:28,100,1284,TRUE,12/6/20 23:28,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,4,4,1 (not well at all),1 (not well at all),4,1 (not well at all),1 (not well at all),1 (not well at all),4,4,Lazy|Honest|Loyal|Hardworking|Unlawful|Uneducated|Responsible|Violent|Immoral|Intelligent,the typical undocumented immigrant is in America for a better life and more trustworthy and responsible than the average American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,Black or African American,No,Democrat,NA,NA,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C1,4,NA,4,4,NA,4,1,NA,1,1,NA,1,4,NA,4,1,NA,1,1,NA,1,1,NA,1,4,NA,4,4,NA,4,WZGML,T1,the typical undocumented immigrant is in America for a better life and more trustworthy and responsible than the average American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:27,12/6/20 23:29,100,136,TRUE,12/6/20 23:29,anonymous,EN,NA,Yes,Yes,NA,12/6/20,5 (very well),5 (very well),2,1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Honest|Intelligent|Unlawful|Lazy|Responsible|Uneducated|Hardworking|Immoral|Loyal|Violent,Someone looking for a better life. Or someone who fled their country and risked it all to be here for a reason,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,Female,NA,Other,Yes,Independent,NA,Closer to Democratic Party,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C3,5,NA,5,5,NA,5,2,NA,2,1,NA,1,5,NA,5,1,NA,1,1,NA,1,1,NA,1,5,NA,5,5,NA,5,J3m9u,T3,Someone looking for a better life. Or someone who fled their country and risked it all to be here for a reason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:21,12/6/20 23:30,100,528,TRUE,12/6/20 23:30,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,2,5 (very well),1 (not well at all),1 (not well at all),3,3,1 (not well at all),1 (not well at all),4,4,Immoral|Loyal|Hardworking|Unlawful|Honest|Intelligent|Violent|Lazy|Responsible|Uneducated,"While I have not known many undocumented immigrants to my knowledge, having worked in the restaurant industry in Chicago and Los Angeles you would be hard-pressed to find a more hardworking group of people. It is very easy to demonize those we do not know or come into contact with and if there were not the social stigma associated people would probably recognize that they interact more frequently than they realized. Additionally, an individual existing does not make them illegal. Calling someone illegal is a political dysphemism meant to influence the stupid.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,Male,NA,White,No,Independent,NA,Neither,"Moderate, middle of the road",Moderate,"My parents, grandparents and I were all born in the USA.",C5,2,NA,2,5,NA,5,1,NA,1,1,NA,1,3,NA,3,3,NA,3,1,NA,1,1,NA,1,4,NA,4,4,NA,4,FK9N5,T5,"While I have not known many undocumented immigrants to my knowledge, having worked in the restaurant industry in Chicago and Los Angeles you would be hard-pressed to find a more hardworking group of people. It is very easy to demonize those we do not know or come into contact with and if there were not the social stigma associated people would probably recognize that they interact more frequently than they realized. Additionally, an individual existing does not make them illegal. Calling someone illegal is a political dysphemism meant to influence the stupid.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NA,12/6/20 23:15,12/6/20 23:31,100,951,TRUE,12/6/20 23:31,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5 (very well),2,1 (not well at all),3,2,1 (not well at all),1 (not well at all),5 (very well),4,Immoral|Responsible|Intelligent|Unlawful|Hardworking|Loyal|Uneducated|Lazy|Honest|Violent,"Someone who has put their life in danger to give themselves and their family a better life. They are someone who takes pride in their work, knows the value of hard work, and would do anything to improve their current living situation.",19,Male,NA,White,Yes,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,4,4,NA,5,5,NA,2,2,NA,1,1,NA,3,3,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,4,4,fzWtw,T4,"Someone who has put their life in danger to give themselves and their family a better life. They are someone who takes pride in their work, knows the value of hard work, and would do anything to improve their current living situation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:29,12/6/20 23:31,100,108,TRUE,12/6/20 23:31,anonymous,EN,NA,No,No,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Loyal|Hardworking|Immoral|Violent|Uneducated|Honest|Responsible|Lazy|Intelligent|Unlawful,I think they are hardworking people that are willing to do anything to live a better life,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,Female,NA,NA,Yes,Democrat,NA,NA,Slightly liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C5,5,NA,5,5,NA,5,1,NA,1,1,NA,1,5,NA,5,1,NA,1,1,NA,1,1,NA,1,5,NA,5,5,NA,5,Po4Nk,T5,I think they are hardworking people that are willing to do anything to live a better life,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:30,12/6/20 23:32,100,120,TRUE,12/6/20 23:32,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",10/28/99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,Uneducated|Violent|Loyal|Unlawful|Hardworking|Responsible|Lazy|Intelligent|Immoral|Honest,innocent,21,Female,NA,Other,Yes,Democrat,NA,NA,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,cyS1u,T2,innocent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:30,12/6/20 23:33,100,169,TRUE,12/6/20 23:33,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,4,4,4,4,4,4,4,4,4,4,Immoral|Lazy|Honest|Intelligent|Unlawful|Violent|Loyal|Responsible|Hardworking|Uneducated,i have no feelings towards immigrants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female,NA,Black or African American,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C1,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,H6T3M,T1,i have no feelings towards immigrants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:32,12/6/20 23:34,100,130,TRUE,12/6/20 23:34,anonymous,EN,NA,NA,NA,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,3,3,3,3,3,3,3,3,3,3,Intelligent|Lazy|Responsible|Violent|Unlawful|Uneducated|Honest|Loyal|Immoral|Hardworking,I feel that they should be able to come here with open arms and help with the process.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female,NA,Other,Yes,Democrat,NA,NA,Extremely liberal,NA,"My parents, grandparents and I were all born in the USA.",C3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,ed9Ub,T3,I feel that they should be able to come here with open arms and help with the process.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:33,12/6/20 23:35,100,101,TRUE,12/6/20 23:35,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1 (not well at all),4,2,1 (not well at all),1 (not well at all),3,3,Honest|Unlawful|Uneducated|Intelligent|Lazy|Violent|Loyal|Hardworking|Responsible|Immoral,I don’t really have an opinion as long as they are good individual people,20,Male,NA,White,No,Republican,NA,NA,Conservative,NA,"My parents, grandparents and I were all born in the USA.",C6,NA,3,3,NA,4,4,NA,2,2,NA,1,1,NA,4,4,NA,2,2,NA,1,1,NA,1,1,NA,3,3,NA,3,3,yEMhG,T6,I don‚Äôt really have an opinion as long as they are good individual people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:15,12/6/20 23:35,100,1215,TRUE,12/6/20 23:35,anonymous,EN,NA,Yes,Yes,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Immoral|Responsible|Uneducated|Violent|Honest|Lazy|Loyal|Intelligent|Unlawful|Hardworking,"Undocumented immigrants are people who were fed up of the way their country of orign was(politically, economically, and socially) and they only came to the US to have more rights and opportunities to live a better life.",20,Female,NA,Black or African American,No,Democrat,NA,NA,"Moderate, middle of the road",Moderate,Other,C4,NA,4,4,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,5,5,NOQoh,T4,"Undocumented immigrants are people who were fed up of the way their country of orign was(politically, economically, and socially) and they only came to the US to have more rights and opportunities to live a better life.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:05,12/6/20 23:36,100,1808,TRUE,12/6/20 23:36,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Lazy|Intelligent|Hardworking|Unlawful|Immoral|Violent|Responsible|Honest|Loyal|Uneducated,I think they're just trying to forge a better life for themselves and their families and I can't fault anyone for that.,21,Male,NA,White,No,Independent,NA,Closer to Democratic Party,Extremely liberal,NA,"My parents and I were born in the USA, but at least one of my grandparents was an immigrant.",C6,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,5,5,WXQpx,T6,I think they're just trying to forge a better life for themselves and their families and I can't fault anyone for that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:42,12/6/20 23:44,100,96,TRUE,12/6/20 23:44,anonymous,EN,NA,Yes,Yes,NA,8/6/20,3,3,3,3,3,3,3,3,3,3,Violent|Intelligent|Responsible|Uneducated|Honest|Hardworking|Immoral|Loyal|Unlawful|Lazy,Someone who is in a state of fear from where they are from. They only feel safe if they are not in their home country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Male,NA,White,No,Democrat,NA,NA,"Moderate, middle of the road",Conservative,"My parents, grandparents and I were all born in the USA.",C1,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,ov1eb,T1,Someone who is in a state of fear from where they are from. They only feel safe if they are not in their home country,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:42,12/6/20 23:45,100,133,TRUE,12/6/20 23:45,anonymous,EN,NA,NA,NA,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5 (very well),4,2,4,3,1 (not well at all),2,3,3,Unlawful|Honest|Hardworking|Loyal|Intelligent|Lazy|Immoral|Responsible|Violent|Uneducated,Someone who is in a desperate situation and the US forced them to commit a crime due to their unnecessarily long and complicated process.,20,Female,NA,White,Yes,Democrat,NA,NA,Extremely liberal,NA,I am an immigrant to the USA and a naturalized citizen.,C2,NA,3,3,NA,5,5,NA,4,4,NA,2,2,NA,4,4,NA,3,3,NA,1,1,NA,2,2,NA,3,3,NA,3,3,YBMOU,T2,Someone who is in a desperate situation and the US forced them to commit a crime due to their unnecessarily long and complicated process.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:40,12/6/20 23:45,100,332,TRUE,12/6/20 23:45,anonymous,EN,NA,Yes,No,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,3,3,2,2,3,3,Honest|Intelligent|Lazy|Hardworking|Uneducated|Violent|Unlawful|Responsible|Immoral|Loyal,I don't judge undocumented citizens as there is probably a reason they are undocumented.,20,Female,NA,White,No,Democrat,NA,NA,Slightly liberal,NA,"My parents, grandparents and I were all born in the USA.",C4,NA,2,2,NA,4,4,NA,4,4,NA,2,2,NA,3,3,NA,3,3,NA,2,2,NA,2,2,NA,3,3,NA,3,3,UOzUA,T4,I don't judge undocumented citizens as there is probably a reason they are undocumented.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:45,12/6/20 23:48,100,162,TRUE,12/6/20 23:48,anonymous,EN,NA,Yes,Yes,NA,12/6/20,3,3,3,3,3,3,3,3,3,3,Intelligent|Immoral|Uneducated|Responsible|Violent|Loyal|Unlawful|Honest|Lazy|Hardworking,The typical illegal immigrant is like the typical American citizen. They can be good for nothing NEETS or productive members of society. The only difference between the two groups would be t heir culture and if they have papers or not.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Female,NA,Other,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,UoIrD,T3,The typical illegal immigrant is like the typical American citizen. They can be good for nothing NEETS or productive members of society. The only difference between the two groups would be t heir culture and if they have papers or not.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:48,12/6/20 23:51,100,185,TRUE,12/6/20 23:51,anonymous,EN,NA,Yes,Yes,"I have read and understand the above consent form. I certify that I am 18 years old or older. By clicking this button to enter the survey and filling out the date below, I indicate my willingness to voluntarily take part in this study",12/6/20,3,4,3,3,3,3,3,3,3,3,Lazy|Honest|Hardworking|Responsible|Loyal|Intelligent|Uneducated|Immoral|Violent|Unlawful,"It’s hard to type cast because anyone could be an illegal immigrant, from lawyers in Europe to unfortunate souls in poor countries",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Male,NA,White,No,Independent,NA,Closer to Republican Party,Slightly liberal,NA,I am an immigrant to the USA and a naturalized citizen.,C5,3,NA,3,4,NA,4,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,3,NA,3,duNwZ,T5,"It’s hard to type cast because anyone could be an illegal immigrant, from lawyers in Europe to unfortunate souls in poor countries",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:38,12/6/20 23:51,100,782,TRUE,12/6/20 23:51,anonymous,EN,"I consent to the processing of my personal information for the purpose of research as set forth in this online Consent Notice. I understand that I may withdraw my consent at any time, but doing so will not affect the processing of my personal information before my withdrawal of consent.",No,Yes,NA,12/6/20,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),5 (very well),Violent|Loyal|Lazy|Honest|Uneducated|Unlawful|Responsible|Intelligent|Hardworking|Immoral,They are here to work hard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,Female,NA,NA,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C1,5,NA,5,5,NA,5,1,NA,1,1,NA,1,5,NA,5,1,NA,1,1,NA,1,1,NA,1,5,NA,5,5,NA,5,qpLoY,T1,They are here to work hard,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:38,12/6/20 23:52,100,854,TRUE,12/6/20 23:52,anonymous,EN,NA,Yes,No,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),5 (very well),2,1 (not well at all),1 (not well at all),5 (very well),5 (very well),Unlawful|Hardworking|Loyal|Intelligent|Violent|Honest|Responsible|Lazy|Uneducated|Immoral,An undocument immigrant is usually an economic refugee or political refugee who can't live or come back to their home country because there is no work or some violence is happening,20,Female,NA,Asian,No,Independent,NA,Closer to Democratic Party,Extremely liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C6,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,5,5,NA,2,2,NA,1,1,NA,1,1,NA,5,5,NA,5,5,SfoxP,T6,An undocument immigrant is usually an economic refugee or political refugee who can't live or come back to their home country because there is no work or some violence is happening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:52,12/6/20 23:54,100,92,TRUE,12/6/20 23:54,anonymous,EN,NA,Yes,Yes,NA,12/6/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5 (very well),2,1 (not well at all),3,1 (not well at all),1 (not well at all),1 (not well at all),5 (very well),4,Immoral|Lazy|Intelligent|Responsible|Honest|Violent|Uneducated|Loyal|Hardworking|Unlawful,they are very hardworking and want to accomplish a lot for their families,19,Female,NA,Other,Yes,Democrat,NA,NA,Liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C4,NA,4,4,NA,5,5,NA,2,2,NA,1,1,NA,3,3,NA,1,1,NA,1,1,NA,1,1,NA,5,5,NA,4,4,sAQ5k,T4,they are very hardworking and want to accomplish a lot for their families,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/6/20 23:54,12/6/20 23:56,100,78,TRUE,12/6/20 23:56,anonymous,EN,NA,Yes,Yes,NA,2/4/00,4,3,3,4,4,4,4,4,5 (very well),3,Responsible|Unlawful|Hardworking|Lazy|Immoral|Violent|Intelligent|Uneducated|Loyal|Honest,Someone who does not have citizen ships,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,NA,Black or African American,No,Democrat,NA,NA,Liberal,NA,"My parents, grandparents and I were all born in the USA.",C5,4,NA,4,3,NA,3,3,NA,3,4,NA,4,4,NA,4,4,NA,4,4,NA,4,4,NA,4,5,NA,5,3,NA,3,cDodl,T5,Someone who does not have citizen ships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,12/7/20 0:08,12/7/20 0:11,100,187,TRUE,12/7/20 0:11,anonymous,EN,NA,Yes,Yes,NA,12/7/20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 (very well),5 (very well),1 (not well at all),1 (not well at all),4,3,1 (not well at all),1 (not well at all),4,4,Honest|Hardworking|Responsible|Uneducated|Immoral|Loyal|Lazy|Violent|Intelligent|Unlawful,My parents are undocumented immigrants who graduated from college in their home countries but failed to secure jobs so now they are here in the US and working in the jobs lazy Americans refuse to do.,21,Female,NA,White,Yes,Independent,NA,Closer to Democratic Party,Slightly liberal,NA,"I was born in the USA, but at least one of my parents is an immigrant",C2,NA,5,5,NA,5,5,NA,1,1,NA,1,1,NA,4,4,NA,3,3,NA,1,1,NA,1,1,NA,4,4,NA,4,4,XisuH,T2,My parents are undocumented immigrants who graduated from college in their home countries but failed to secure jobs so now they are here in the US and working in the jobs lazy Americans refuse to do.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
